"date","ppt","tmin","tmean","tmax","lat","lon","site_name"
"2017-08-10",0,26.1,32.9,39.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-11",0,25.9,31.4,36.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-12",0,25.8,31.7,37.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-13",1.38,21.9,29,36,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-14",1.13,22.8,28.5,34.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-15",0,24.7,29.9,35,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-16",0,21.8,28.1,34.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-17",0,21.3,27.9,34.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-18",0,22.1,29.1,36.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-19",0,22.8,29.9,37,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-20",0,24.3,30.5,36.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-21",0,25.3,30.1,34.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-22",0,25.4,30.4,35.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-23",0,24.9,31.5,38.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-24",2.95,25.2,31.6,37.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-25",0,25.6,30.7,35.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-26",0,25.7,32,38.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-27",0,27.5,33.5,39.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-28",0,27.3,33.5,39.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-29",0,27.7,33.8,39.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-30",0,27.1,33,39,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-08-31",0,27.2,33,38.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-01",0,27.5,32.9,38.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-02",0,26.6,33,39.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-03",0,25.9,31,36.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-04",0,25.4,31,36.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-05",0,25.6,31.8,38,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-06",0,25.8,31.9,38,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-07",0,27,32.6,38.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-08",0,25.6,31,36.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-09",0.76,25.3,29.5,33.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-10",0,23.4,27.4,31.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-11",0,24,30.1,36.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-12",0,28,32.9,37.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-13",0,27.9,33.5,39.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-14",0,26.2,31.8,37.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-15",0,22.4,27.9,33.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-16",0,21,26.1,31.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-17",0,19.8,25.7,31.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-18",0,20.1,26.1,32.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-19",0,19.7,26.2,32.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-20",0,19.9,26.2,32.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-21",0,20.4,26.6,32.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-22",0,19.4,25.5,31.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-23",0,16.3,21.8,27.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-24",0,14.1,19.9,25.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-25",0,14.7,20.5,26.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-26",0,15,21.8,28.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-27",0,15.4,21.8,28.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-28",0,17.6,23.3,29.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-29",0,18.2,24.5,30.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-09-30",0,19.3,25.8,32.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-01",0,20,26.4,32.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-02",0,18.9,25.2,31.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-03",0,17.8,23.2,28.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-04",0,18.2,24.9,31.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-05",0,19.5,26.3,33.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-06",0,19.7,26.5,33.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-07",0,18.4,25.5,32.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-08",0,17.6,24.9,32.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-09",0,15.7,23.2,30.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-10",0,16.5,21.8,27.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-11",0,17.4,23.1,28.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-12",0,18.7,25.2,31.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-13",0,17.1,24,31,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-14",0,17.9,24.4,31,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-15",0,17.6,24.4,31.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-16",0,19.4,26,32.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-17",0,21.3,27.4,33.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-18",0,21.4,27.3,33.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-19",0,21,26.6,32.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-20",0,20.7,26,31.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-21",0,16.8,22.2,27.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-22",0,15.4,20.8,26.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-23",0,16.8,23.8,30.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-24",0,18.9,26.4,33.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-25",0,21.7,27.6,33.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-26",0,19.4,25.3,31.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-27",0,18.2,24.2,30.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-28",0,18.4,23.9,29.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-29",0,18,23.8,29.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-30",0,17.1,23.3,29.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-10-31",0,16.3,21.3,26.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-01",0,14.9,19.5,24.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-02",0,14.4,19.5,24.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-03",0,14.7,19,23.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-04",0,16.5,19.5,22.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-05",0,15,19.6,24.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-06",0,13.1,17.6,22.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-07",0,12.9,17.9,23,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-08",0,15.2,18.9,22.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-09",0,14.8,19.9,25,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-10",0,13.9,19.9,25.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-11",0,13.9,20,26.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-12",0,13.3,19.6,25.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-13",0,13.7,20.1,26.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-14",0,15.5,21.5,27.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-15",0,14.6,20.5,26.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-16",0,15.1,20.2,25.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-17",0,14.8,20.6,26.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-18",0,13.9,17.8,21.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-19",0,12.3,17.6,22.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-20",0,11.6,18.1,24.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-21",0,11.9,17.5,23.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-22",0,15.3,20.8,26.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-23",0,16.9,23.2,29.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-24",0,17.1,23.5,29.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-25",0,15.5,21.5,27.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-26",0,15.5,22,28.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-27",0,14.7,22.3,30,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-28",0,11.6,18,24.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-29",0,11.6,16.6,21.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-11-30",0,13.2,17.8,22.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-01",0,16.3,19.3,22.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-02",0,14.4,19.5,24.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-03",0,14.4,19.7,25,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-04",0,12.7,17.8,22.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-05",0,9.2,14.5,19.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-06",0,8.8,13.4,18,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-07",0,9.3,15,20.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-08",0,7.2,11.5,15.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-09",0,6.2,12.7,19.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-10",0,8.6,15.5,22.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-11",0,15.6,19.1,22.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-12",0,12,17.6,23.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-13",0,12.2,17.9,23.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-14",0,9.4,16.1,22.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-15",0,9.8,14.8,19.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-16",0,9.2,14.6,20.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-17",7.76,8.8,12.7,16.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-18",0.9,8.3,11.6,14.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-19",0,7.3,12.4,17.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-20",0,6.6,11.3,16.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-21",0,5,10.9,16.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-22",0,1.5,5.3,9.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-23",0,1.1,7.1,13.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-24",0,5.6,11,16.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-25",0,8,14.3,20.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-26",0,8,13.3,18.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-27",0,8.3,14.4,20.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-28",0,11.9,17.6,23.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-29",0,12.5,18.9,25.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-30",0,12,18.5,25,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2017-12-31",0,10.7,17.1,23.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-01",0,9.4,14.7,20.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-02",0,9.3,15.6,21.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-03",0,11.8,17.1,22.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-04",0,13.2,17.7,22.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-05",0,12,17,22,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-06",0,11.5,16.9,22.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-07",0,12.4,16.4,20.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-08",0,12.5,16.9,21.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-09",0,13.1,17.3,21.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-10",11.67,8.2,14.3,20.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-11",1.5,7.8,10.1,12.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-12",0,8.5,13.5,18.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-13",0,9.8,15.3,20.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-14",0,11.5,16.9,22.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-15",0,11.1,17.2,23.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-16",0,11.6,16.4,21.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-17",0,12.7,16.6,20.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-18",0,11.6,15.8,20,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-19",0,9.8,15.6,21.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-20",0,9.5,15,20.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-21",2.8,3.6,8,12.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-22",0,2.9,6.9,10.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-23",0,3.2,8.4,13.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-24",0,6.1,12.1,18.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-25",0,8.5,14.9,21.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-26",0,7.3,13.3,19.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-27",0,6.7,11.9,17.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-28",0,6.5,13.3,20.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-29",0,11,17.1,23.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-30",0,12.2,18.6,25,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-01-31",0,12.1,18.5,24.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-01",0,11.7,17.7,23.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-02",0,10.8,17.2,23.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-03",0,11,17.2,23.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-04",0,11.5,17.2,23,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-05",0,11.9,18,24,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-06",0,11.1,17.4,23.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-07",0,10.8,16.7,22.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-08",0,10.6,16.6,22.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-09",0,12,18.8,25.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-10",0,12.2,18.1,24,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-11",0,10.2,15.8,21.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-12",0,10.4,14.9,19.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-13",0,9.9,11.1,12.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-14",0.31,10.1,13.4,16.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-15",9.53,10.1,12.2,14.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-16",0,10.5,13.1,15.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-17",0,9,13.1,17.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-18",0,8.7,13.8,18.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-19",0,8.9,13.4,18,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-20",0.39,2.1,7.3,12.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-21",0,1,5.8,10.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-22",0,1.7,6.5,11.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-23",0,2.4,6.7,11,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-24",0,2.5,6.1,9.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-25",0,1.3,6.5,11.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-26",0,1.8,8.3,14.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-27",0,3.7,10,16.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-02-28",7.95,3.8,9.3,14.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-01",0,3.6,7.6,11.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-02",0,3.8,10.3,16.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-03",0,5.8,12.9,20.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-04",0,7.4,13.6,19.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-05",0,8,11.6,15.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-06",0,7.3,13.1,18.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-07",0,9.7,16.4,23.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-08",0,10.8,16.6,22.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-09",0,11.4,17.6,23.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-10",0,11.6,18,24.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-11",3.55,12.2,15.9,19.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-12",1.31,12.1,15.9,19.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-13",0,13.5,18.7,23.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-14",0,14.3,19.6,24.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-15",0,10.2,17.2,24.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-16",0,8.3,12.3,16.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-17",0,8.1,13.1,18,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-18",0,8.1,12.5,17,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-19",0,6.9,11.3,15.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-20",0,8.6,14.1,19.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-21",0,9.6,16.3,23,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-22",0,12.5,18.3,24.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-23",0,15.2,20.9,26.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-24",0,13.3,18.9,24.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-25",0,11.3,16.8,22.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-26",0,8.9,14.4,20,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-27",0,8.4,13.6,18.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-28",0,9.2,14.4,19.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-29",0,10.3,16.4,22.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-30",0,13.8,20,26.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-03-31",0,14,21,28,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-01",0,17.1,23,29,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-02",0,17.5,23,28.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-03",0,14.3,20.9,27.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-04",0,14.8,20.8,26.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-05",0,16,21.8,27.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-06",0,16.8,22.9,28.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-07",0,18.9,23.8,28.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-08",0,19.7,25,30.3,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-09",0,17.8,23.7,29.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-10",0,17.4,24.1,30.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-11",0,17.9,25.3,32.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-12",0,18.2,24.9,31.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-13",0,12.9,19.5,26,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-14",0,11.4,16.2,21.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-15",0,10.6,17.7,24.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-16",0,13.8,20.9,28.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-17",0,13.1,19.5,26,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-18",0,9.7,15.2,20.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-19",0,12.6,18.6,24.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-20",0,10.6,17.4,24.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-21",0,11,16,21,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-22",0,14.1,21.1,28.1,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-23",0,17.4,24.1,30.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-24",0,18.1,24.8,31.5,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-25",0,19.6,26.1,32.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-26",0,20.6,26.8,33,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-27",0,21,26.6,32.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-28",0,21.1,27.1,33,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-29",0,19.2,25.6,31.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-04-30",0,16.5,22.9,29.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-05-01",0,14.8,19.8,24.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-05-02",1.32,12.7,16.7,20.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-05-03",5.68,10.6,14.8,19,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-05-04",0,10.8,17.9,24.9,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-05-05",0,16.9,23.9,30.8,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-05-06",0,20.2,27.4,34.6,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-05-07",0,22.6,29.5,36.4,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-05-08",0,21.8,28.3,34.7,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-05-09",0,21.9,28.9,36,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-05-10",0,22.9,29.5,36,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-05-11",0,21.9,29.1,36.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
"2018-05-12",0,18.6,25.9,33.2,33.7615,-111.8422,"Brown's Ranch, Jane Rau"
